Ctime,Freq,Array,Offset X,Error Offset X,Offset Y,Error Offset Y,Modulus Offset,Elevation,Azimuth,Elevation Sun,Azimuth Sun,Angular Distance
1537332682.0,150,ar4,-0.0444,0.0147,-0.0999,0.017,0.10932232159993677,0.8311257897996996,2.1910863429536813,-1.1801494063946234,2.8360355130311885,2.069092198896778
1537334015.0,150,ar4,-0.0373,0.0147,-0.0091,0.0141,0.03839400994946998,0.8311257897996996,2.1910863429536813,-1.1435712863563516,2.6096828255845703,2.0010725362422703
1537334673.0,150,ar4,-0.0462,0.0105,-0.0018,0.0119,0.04623505163834036,0.8311257897996996,2.1910863429536813,-1.119338301690664,2.512627378507564,1.966744502675657
1537336645.0,150,ar4,-0.0274,0.0204,0.0221,0.0228,0.03520184654247558,0.8311257897996996,2.1910863429536813,-1.0291010505093343,2.2774097682372463,1.8615773193172827
1537337264.0,150,ar4,-0.0565,0.0103,-0.028,0.0115,0.06305751343020116,0.8311257897996996,2.1910863429536813,-0.9967454886256261,2.218277774704616,1.8280111874965477
1537337921.0,150,ar4,-0.0467,0.0152,0.0863,0.0169,0.09812532802492942,0.8311257897996996,2.1910863429536813,-0.960869987889899,2.1617162746319067,1.7921664514139515
1537338579.0,150,ar4,-0.0241,0.0156,-0.0424,0.0145,0.048770585397347854,0.8311257897996996,2.1910863429536813,-0.9236192524268652,2.110626061903235,1.7560825698402331
1537339236.0,150,ar4,-0.1028,0.0144,0.0078,0.0116,0.10309548971705794,0.8311257897996996,2.1910863429536813,-0.8853254319331598,2.0643968369133665,1.7199084074437614
1537339894.0,150,ar4,-0.0443,0.0098,0.0361,0.0109,0.057146303467503476,0.8311257897996996,2.1910863429536813,-0.8460511534832902,2.022218378041647,1.6835715155072735
1537340571.0,150,ar4,-0.0685,0.0128,-0.0632,0.0124,0.09320134119206655,0.8311257897996996,2.1910863429536813,-0.804834080111676,1.9825186513444975,1.6461113579558555
1537341228.0,150,ar4,0.0268,0.0241,0.0079,0.0256,0.027940114530903414,0.8311257897996996,2.1910863429536813,-0.7641733724390063,1.9470721110769806,1.6097224750281574
1537344475.0,150,ar4,-0.0415,0.0186,0.0008,0.0205,0.0415077101271559,0.8311257897996996,2.1910863429536813,-0.5565332913520007,1.8039990477188124,1.4305668732106036
1537350363.0,150,ar4,0.0259,0.0117,0.1976,0.0121,0.19929016533687757,0.8311257897996996,0.6262241356155654,-0.1660965792426301,1.6143940458411636,1.3246818192327452
1537353489.0,150,ar4,0.0617,0.0134,0.2737,0.0148,0.28056831610144434,0.8311257897996996,0.6262241356155654,0.04330322398201503,1.5256111451746008,1.1030217879305202
1537354146.0,150,ar4,0.1138,0.0126,0.2784,0.013,0.3007607022202202,0.8311257897996996,0.6262241356155654,0.08726205142727794,1.5068573317751175,1.0565436945382758
1537359699.0,150,ar4,-0.2233,0.0109,1.8743,0.0122,1.8875548680766874,0.7874925584998415,4.091924431300705,0.4548496901666088,1.3321316930936862,1.8514021483206697
1537360356.0,150,ar4,-0.2844,0.0084,1.9388,0.0114,1.9595481111725734,0.7874925584998415,4.091924431300705,0.4975018621684473,1.3079056339537045,1.8159502517671269
1537361242.0,150,ar4,-0.3616,0.0137,1.8137,0.0162,1.8493951038109733,0.7874925584998415,4.091924431300705,0.5545641347110244,1.2732991334534403,1.7678036774612496
1537362556.0,150,ar4,-0.5069,0.01,1.108,0.0128,1.2184463919270312,0.7874925584998415,4.091924431300705,0.6380043686220331,1.2169782248634524,1.695879558922621
1537363214.0,150,ar4,-0.3574,0.0057,0.9414,0.0068,1.006960138237855,0.7874925584998415,4.091924431300705,0.6791334455958147,1.1860493930779386,1.659712354013052
1537364011.0,150,ar4,-0.3266,0.0119,0.3906,0.0149,0.5091521580038721,0.7004006288253245,4.105188933615863,0.7282349430090285,1.145647752544232,1.703437000707463
1537364668.0,150,ar4,-0.255,0.0057,0.3181,0.0053,0.407691807619432,0.7004006288253245,4.105188933615863,0.7680198205360624,1.1095441261741594,1.6672963159533611
1537365326.0,150,ar4,-0.2238,0.0105,-0.0867,0.0175,0.24000693739973433,0.7004006288253245,4.105188933615863,0.8071286272300563,1.0704551678665584,1.6310415569701668
1537367405.0,150,ar4,0.0198,0.0039,0.516,0.004,0.5163797439869229,0.7004006288253245,0.8632398480363954,0.9242973837959705,0.9225103220107626,0.22751070178144853
1537368063.0,150,ar4,0.0546,0.0046,0.6393,0.0051,0.6416273451155273,0.7004006288253245,0.8632398480363954,0.9587066556703462,0.8659895060436563,0.2583125281789455
1537376583.0,150,ar4,0.819,0.0182,1.2622,0.0123,1.5046294693378832,0.7004006288253245,0.8632398480363954,1.117210759181057,5.895130777983041,0.8167648363280783
1537393449.0,150,ar4,0.0791,0.0184,1.002,0.0157,1.0051173115611929,0.7874925584998415,5.563935122432723,0.15458628804170016,4.80219515817417,0.9101487408986206
1537399437.0,150,ar4,0.2467,0.0133,0.6117,0.0118,0.6595739382358888,0.7004006288253245,5.344372702531836,-0.2457996594467271,4.629609631117359,1.155718414347032
1537412236.0,150,ar4,0.0184,0.012,0.0314,0.0129,0.03639395554209517,0.7004006288253245,2.1458823153270283,-1.0396428781704925,3.9672475915827765,2.2806893433185014
1537417726.0,150,ar4,0.0089,0.0182,0.1403,0.0183,0.14058200453827652,0.7004006288253245,2.1458823153270283,-1.1893399052094455,3.0938596700408665,2.0176866319726043
1537418383.0,150,ar4,0.0245,0.0184,0.1374,0.0163,0.13956722394602536,0.7004006288253245,2.1458823153270283,-1.1843972809167105,2.9669091579663394,1.9830197415468307
1537419041.0,150,ar4,0.0333,0.0127,0.1568,0.0124,0.16029700558650495,0.7004006288253245,2.1458823153270283,-1.1740305667011137,2.8444299152374923,1.9478634147888287
1537420378.0,150,ar4,0.0068,0.0143,0.1384,0.0147,0.13856695132678643,0.7004006288253245,2.1458823153270283,-1.138099552559856,2.6196126591431996,1.875305787273994
1537421035.0,150,ar4,0.0065,0.011,0.1272,0.0118,0.1273659687671711,0.7004006288253245,2.1458823153270283,-1.1142830381040767,2.523246168794917,1.8391988353435154
1537421693.0,150,ar4,-0.0207,0.0163,0.1087,0.017,0.11065342290232147,0.7004006288253245,2.1458823153270283,-1.087137084498047,2.4361918049667826,1.8027981736802763
1537422350.0,150,ar4,0.0174,0.0173,0.1798,0.019,0.18063997342781024,0.7004006288253245,2.1458823153270283,-1.0572675430300364,2.358158647797531,1.7662555108966609
1537422967.0,150,ar4,-0.0114,0.019,0.078,0.0184,0.07882867498569286,0.7004006288253245,2.1458823153270283,-1.0271093291562843,2.2922472656269277,1.73179283249915
1537424282.0,150,ar4,0.0114,0.0134,0.0736,0.0145,0.07447764765350742,0.7004006288253245,2.1458823153270283,-0.9574644110945703,2.1721406708655078,1.6580173307310437
1537427669.0,150,ar4,-0.1297,0.0101,0.2905,0.0107,0.3181388690493508,0.7004006288253245,4.1270055492657916,-0.7567857007742198,1.9518323394524537,2.431659914543597
