Ctime,Freq,Array,Offset X,Error Offset X,Offset Y,APEX T,APEX T 2 hr ago,Elevation 2 hr ago,Azimuth 2 hr ago,Angular Distance 2 hr ago,Azimuth Sun 2 hr ago,Elevation Sun 2 hr ago,Error Offset Y,Modulus Offset,Elevation,Azimuth,T_Pan_R8_6,T_Pan_R8_3,T_Pan_R7_8,T_Pan_R7_5,T_Pan_R7_3,T_Pan_R6_6,T_Pan_R6_3,T_Pan_R5_9,T_Pan_R5_5Lo,T_Pan_R5_5Hi,T_Pan_R4_6,T_Pan_R4_3,T_Pan_R3_7,T_Pan_R3_5,T_Pan_R3_1,T_Pan_R2_6,T_Pan_R2_2,T_Pan_R1_2,Elevation Sun,Azimuth Sun,Angular Distance
1525750584.0,150,ar4,0.6809999999999999,0.0239,0.2217,-4.863636363636363,-5.036363636363637,0.6995279641993273,2.178170906488923,2.6813658707910033,4.706370327764001,-0.863485085711996,0.0252,0.7161786718410428,0.6995279641993273,0.9279915632853851,-2.4581776756355165,18.96503444746926,-0.8018715854082631,-5.272501747431924,-3.787563837451664,-2.317729837788843,-1.5874488035548615,-2.99716393460091,-2.4166231135102936,-2.475432565436816,-2.8650566375215907,-1.2129783925540147,-3.1100324648058364,-3.54502229740816,-2.421943469431894,-0.7956123120586692,-3.6935659924409117,-3.156395893922091,-1.336943679745977,4.296617067292928,2.496570580378126
1525755254.0,150,ar4,0.7751,0.0022,0.3585,-5.7727272727272725,-5.863636363636363,0.6995279641993273,2.178170906488923,2.4988683560739866,4.52345717925276,-1.1746763037949624,0.0026,0.8539919554656238,0.6995279641993273,5.343674570831039,-3.129378208790949,47.08613463594992,-1.6523256842361491,-6.166317491293294,-4.653357455496752,-3.205657864585413,-2.4153230707532067,-3.793395638023157,-3.256750149798704,-3.320309668265456,-3.629746772102119,-1.1630871270818388,-3.7649411542704563,-4.236317122928207,-2.9774303497557555,-1.35804081735978,-4.22168609807762,-3.575117753688335,-1.4210099239771798,2.3062059170864093,2.4191749252021832
1525762967.0,150,ar4,0.6919,0.012,0.4826,-6.2727272727272725,-5.254545454545455,0.6995279641993273,2.178170906488923,2.0934604808406916,2.1629975479283816,-1.3939146304256904,0.0125,0.8435806837523011,0.6995279641993273,5.343674570831039,-3.9691166221654766,39.087842350338036,-2.4399668039197464,-7.019389747864292,-5.462644245983397,-4.06130753782193,-3.2139468312223727,-4.566221913776511,-4.099122344852476,-4.16211188747361,-4.460337268739209,-2.0196201297870915,-4.514870955145543,-5.014462729719807,-3.5866574810721796,-2.0505922120132074,-4.856514372883917,-4.189426313118587,-0.9284638011805728,1.6041704660046625,2.6778549457048704
1525766881.0,150,ar4,0.6792,0.0104,0.5415,-6.527272727272727,-5.7,0.6995279641993273,2.178170906488923,1.8785786960973925,1.7350446455437252,-1.147340892711067,0.011000000000000001,0.8686396778872123,0.6995279641993273,5.343674570831039,-4.126636879865972,38.44434431223304,-2.6017206233721946,-7.191335660217005,-5.625857495053187,-4.2484648039783055,-3.397083339979069,-4.729594835388329,-4.310521760593706,-4.373035868752355,-4.6424737677350905,-2.1788170180996747,-4.712731196773225,-5.207903999982628,-3.7595325355368634,-2.2775286687774945,-5.048530988143139,-4.381158910701702,-0.6666189987005914,1.49758042656017,2.598858905774281
1525770188.0,150,ar4,0.6796,0.0259,0.5563,-6.6909090909090905,-6.318181818181818,0.6995279641993273,2.178170906488923,1.7006858635573714,1.603510901148851,-0.927058680945541,0.0272,0.8782515869612761,0.6995279641993273,5.343674570831039,-4.118649813155642,38.579395309291385,-2.614348214089733,-7.204909258984143,-5.634920235770184,-4.271350205116865,-3.423013439602062,-4.7414580345294555,-4.3627167945894465,-4.421668031808032,-4.675856123506357,-2.178863592799037,-4.761694261454887,-5.253539650498431,-3.7977166726769886,-2.336573386071444,-5.085664242740802,-4.419387851314202,-0.44669322522636185,1.4187265964678806,2.4450829655383006
1525776248.0,150,ar4,0.4902,0.0167,0.3321,-6.7272727272727275,-6.881818181818182,0.6995279641993273,2.178170906488923,1.398116154960835,1.4455939159573274,-0.5222773277618362,0.017,0.5921034115760523,0.6995279641993273,2.14535871655143,-4.325998800588315,39.76856097952955,-2.786984708561946,-7.397519945203879,-5.825021187621497,-4.462882231241201,-3.595107562229926,-4.930505297014891,-4.553855801157434,-4.602878606897127,-4.844715303587062,-2.4202690200001196,-4.952214025641368,-5.4049629949426246,-3.9082931523104416,-2.427014330176983,-5.163458793982944,-4.482411701459372,-0.05167088831428224,1.2676896650451488,1.0984457361278137
1525776905.0,150,ar4,0.4632,0.0255,0.2419,-7.0,-7.054545454545454,0.6995279641993273,2.178170906488923,1.3681616448865737,1.430104236485113,-0.4786821915849706,0.0269,0.5225608576998473,0.6995279641993273,2.14535871655143,-4.3962766694430595,39.82083348542254,-2.843440995443829,-7.439870941687317,-5.874353674545099,-4.521808734131925,-3.642471434629104,-5.0054646380737084,-4.5993644004185885,-4.650097198687768,-4.913546965605287,-2.484546948133606,-5.027743356115699,-5.471893061951842,-3.983302679086203,-2.4956625823547074,-5.222076522729391,-4.542883864153654,-0.009817091905216069,1.2494315385171566,1.079560542211778
1525777592.0,150,ar4,0.4098,0.0136,0.3204,-6.836363636363637,-6.545454545454546,0.6995279641993273,2.178170906488923,1.337629519098734,1.4139171195312596,-0.43319889583751175,0.0143,0.5201847748637016,0.7866198938738443,2.1785199723393216,-4.330577752317314,40.01292873244701,-2.7682407639434987,-7.352375157394673,-5.7859060000151645,-4.466606545236081,-3.572693701711284,-4.9860411993595575,-4.525550062618973,-4.574810296337108,-4.882817897864682,-2.4388993489776762,-5.015635378404128,-5.436794294381668,-3.9644482456138666,-2.4721037892831133,-5.1853148629835495,-4.516002022847891,0.033671399832986726,1.2297264709510654,1.1206440738761387
1525783965.0,150,ar4,0.4873,0.0147,1.0021,-3.963636363636363,-7.0181818181818185,0.6995279641993273,2.178170906488923,1.105729730673997,1.2533681112182677,-0.018714821503203586,0.0164,1.1143005429416248,0.7866198938738443,2.1785199723393216,9.016201396712617,55.7836425456111,9.554455918399876,7.447201332352453,10.091192929101437,9.197595555915743,13.038778441863116,3.187460932515789,11.053972915413897,10.746721022460564,6.408673233916204,13.03038342241519,-0.25856991158590586,3.0003494196613305,9.646818140730428,2.0405071477992998,2.9084299998562404,0.8455543216548816,0.4175457689302327,1.0021916070089472,1.0060551165798115
1525787933.0,150,ar4,0.6913,0.013999999999999999,1.6643,-2.5727272727272728,-6.045454545454546,0.7866198938738443,2.178170906488923,1.0434932272874111,1.1295454598211145,0.22808333177384155,0.0131,1.80216263971929,0.7866198938738443,2.1785199723393216,11.688815136674965,59.50845074711434,12.066456429656505,10.248496047935308,13.62561063026176,12.325405137408692,17.08482997900128,7.942175842623015,15.153940310418411,14.665612579603426,11.898438041742812,19.571548630402077,5.1199457056118165,10.52252230900463,19.142551800739163,5.70432385497808,14.124034487756058,8.182207150497609,0.6257516544806433,0.792997186936516,1.0238136908399824
1525790244.0,150,ar4,0.6076,0.0129,2.0867,-2.0000000000000004,-4.190909090909091,0.7866198938738443,2.178170906488923,1.0118861673692108,1.0416498097390028,0.36495465709803465,0.0145,2.173360220948198,0.7866198938738443,2.1785199723393216,22.206547974624918,66.5459968761807,22.318591359453492,18.535611009929806,20.254167522611347,20.954119521434396,23.35944925995122,19.966126715101783,23.109963482370667,23.180362793118462,21.36969505499668,27.394535318168156,17.295846676156653,20.840892957691374,24.97991614187747,18.323999081231705,22.926983150125302,19.869316326613724,0.7270930445278404,0.633027785406687,1.0656468300773445
1525791614.0,150,ar4,0.7661,0.0162,2.0356,-1.3,-3.627272727272728,0.7866198938738443,2.178170906488923,1.0042371098374872,0.9818857096801051,0.44270254781444995,0.0173,2.1749888666381723,0.7866198938738443,2.1785199723393216,19.60860422098151,63.368905141499695,16.992311338500162,13.620635711454716,16.372720606659804,16.15195725090948,19.70824533659168,14.51900637335178,18.420531171392753,18.069530842131112,16.60296753237562,25.199651431060083,12.592090368242607,16.399274194609617,23.518896594046424,13.202932677165053,20.540689580826136,17.043320984547154,0.7771742665726228,0.522108435473448,1.1001932999326387
1525792929.0,150,ar4,0.7353,0.0055,2.079,-1.309090909090909,-3.2,0.7866198938738443,2.178170906488923,1.0049236991888044,0.9179034412604901,0.5142992944896363,0.0051,2.2052000113368404,0.7866198938738443,2.1785199723393216,16.827829101710353,61.928340579982894,15.027997671028285,11.35699538019648,14.07626326600281,13.860581804027627,17.219178880250503,12.524145578861276,16.11558292922374,15.448541880536677,14.140064191995098,22.362358621895293,11.082563691697223,13.889199353507612,20.698270857296407,12.223782533025036,17.73045644058577,15.412486995353188,0.8164969212833235,0.40405660286080697,1.1394254524386178
1525795349.0,150,ar4,0.349,0.0137,1.8005,-1.0272727272727273,-2.618181818181818,0.7866198938738443,2.178170906488923,1.026560704974331,0.7793943280106501,0.6359793469486651,0.0143,1.8340123363816283,0.7866198938738443,4.091400832525107,16.867381189593292,60.4052862487272,14.529968432908273,10.542991120888251,12.781658318611681,12.930845804660631,15.418305381737062,12.02484885713579,14.990536752293321,14.037047547694963,12.454375113687748,21.230494273080353,10.64454106425571,11.50544618580093,15.2429704707988,12.133679243348368,12.927129671877507,11.268214192909165,0.8618264596794726,0.16130557509705334,1.3558905057540225
